Wavelength    Read Noise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1904.1127          0.00      1.94e-09      4.20e-06     47195.8      9.29e-22         5.07         1.49
1904.1689          0.00      1.93e-09      4.20e-06     47187.8      9.30e-22         5.07         1.49
1904.2253          0.00      1.93e-09      4.20e-06     47179.9      9.30e-22         5.07         1.49
1904.2817          0.00      1.93e-09      4.20e-06     47171.9      9.30e-22         5.07         1.49
1904.3380          0.00      1.93e-09      4.20e-06     47163.9      9.30e-22         5.07         1.49
1904.3943          0.00      1.93e-09      4.20e-06     47156.0      9.30e-22         5.07         1.49
1904.4507          0.00      1.93e-09      4.20e-06     47148.0      9.30e-22         5.07         1.49
1904.5071          0.00      1.93e-09      4.20e-06     47140.0      9.30e-22         5.07         1.49
1904.5634          0.00      1.93e-09      4.20e-06     47132.0      9.30e-22         5.07         1.49
1904.6196          0.00      1.93e-09      4.20e-06     47124.1      9.31e-22         5.08         1.49
1904.6760          0.00      1.93e-09      4.20e-06     47116.1      9.31e-22         5.08         1.49
1904.7324          0.00      1.93e-09      4.20e-06     47108.1      9.31e-22         5.08         1.49
1904.7888          0.00      1.93e-09      4.20e-06     47100.1      9.31e-22         5.08         1.50
1904.8451          0.00      1.93e-09      4.20e-06     47092.2      9.31e-22         5.08         1.50
1904.9014          0.00      1.93e-09      4.20e-06     47084.2      9.31e-22         5.08         1.50
1904.9578          0.00      1.93e-09      4.20e-06     47076.2      9.31e-22         5.08         1.50
1905.0142          0.00      1.93e-09      4.20e-06     47068.2      9.32e-22         5.08         1.50
1905.0704          0.00      1.93e-09      4.20e-06     47060.3      9.32e-22         5.08         1.50
1905.1267          0.00      1.93e-09      4.20e-06     47052.3      9.32e-22         5.08         1.50
1905.1831          0.00      1.93e-09      4.20e-06     47044.3      9.32e-22         5.08         1.50
1905.2395          0.00      1.93e-09      4.20e-06     47036.4      9.32e-22         5.09         1.50
1905.2958          0.00      1.93e-09      4.20e-06     47028.4      9.32e-22         5.09         1.50
1905.3521          0.00      1.93e-09      4.20e-06     47020.4      9.32e-22         5.09         1.50
1905.4084          0.00      1.93e-09      4.20e-06     47012.5      9.32e-22         5.09         1.50
1905.4648          0.00      1.93e-09      4.20e-06     47004.5      9.33e-22         5.09         1.50
1905.5211          0.00      1.93e-09      4.20e-06     46996.5      9.33e-22         5.09         1.50
1905.5774          0.00      1.93e-09      4.20e-06     46988.6      9.33e-22         5.09         1.50
1905.6338          0.00      1.93e-09      4.20e-06     46980.6      9.33e-22         5.09         1.50
1905.6902          0.00      1.93e-09      4.20e-06     46972.6      9.33e-22         5.09         1.50
1905.7465          0.00      1.93e-09      4.20e-06     46964.6      9.33e-22         5.09         1.50
1905.8027          0.00      1.93e-09      4.20e-06     46956.7      9.33e-22         5.10         1.51
1905.8591          0.00      1.93e-09      4.20e-06     46948.7      9.33e-22         5.10         1.51
1905.9155          0.00      1.93e-09      4.20e-06     46940.7      9.34e-22         5.10         1.51
1905.9718          0.00      1.93e-09      4.20e-06     46932.7      9.34e-22         5.10         1.51
1906.0281          0.00      1.93e-09      4.20e-06     46924.8      9.34e-22         5.10         1.51
1906.0845          0.00      1.93e-09      4.20e-06     46916.8      9.34e-22         5.10         1.51
1906.1409          0.00      1.93e-09      4.20e-06     46908.8      9.34e-22         5.10         1.51
1906.1973          0.00      1.93e-09      4.20e-06     46900.8      9.34e-22         5.10         1.51
1906.2535          0.00      1.93e-09      4.20e-06     46892.9      9.34e-22         5.10         1.51
1906.3098          0.00      1.93e-09      4.20e-06     46884.9      9.35e-22         5.10         1.51
1906.3662          0.00      1.93e-09      4.20e-06     46876.9      9.35e-22         5.11         1.51
1906.4226          0.00      1.93e-09      4.20e-06     46869.0      9.35e-22         5.11         1.51
1906.4789          0.00      1.93e-09      4.20e-06     46861.0      9.35e-22         5.11         1.51
1906.5352          0.00      1.93e-09      4.20e-06     46853.0      9.35e-22         5.11         1.51
1906.5916          0.00      1.93e-09      4.20e-06     46845.1      9.35e-22         5.11         1.51
1906.6479          0.00      1.93e-09      4.20e-06     46837.1      9.35e-22         5.11         1.51
1906.7042          0.00      1.93e-09      4.20e-06     46829.1      9.35e-22         5.11         1.51
1906.7605          0.00      1.93e-09      4.20e-06     46821.2      9.36e-22         5.11         1.51
1906.8169          0.00      1.93e-09      4.20e-06     46813.2      9.36e-22         5.11         1.52
1906.8733          0.00      1.93e-09      4.20e-06     46805.2      9.36e-22         5.11         1.52
1906.9296          0.00      1.93e-09      4.20e-06     46797.2      9.36e-22         5.12         1.52
1906.9858          0.00      1.93e-09      4.20e-06     46789.3      9.36e-22         5.12         1.52
1907.0422          0.00      1.93e-09      4.20e-06     46781.3      9.36e-22         5.12         1.52
1907.0986          0.00      1.93e-09      4.20e-06     46773.3      9.36e-22         5.12         1.52
1907.1549          0.00      1.93e-09      4.20e-06     46765.4      9.37e-22         5.12         1.52
1907.2112          0.00      1.93e-09      4.20e-06     46757.4      9.37e-22         5.12         1.52
1907.2676          0.00      1.93e-09      4.20e-06     46749.4      9.37e-22         5.12         1.52
1907.3240          0.00      1.93e-09      4.20e-06     46741.4      9.37e-22         5.12         1.52
1907.3802          0.00      1.93e-09      4.20e-06     46733.5      9.37e-22         5.12         1.52
1907.4365          0.00      1.93e-09      4.20e-06     46725.5      9.37e-22         5.12         1.52
1907.4929          0.00      1.93e-09      4.20e-06     46717.5      9.37e-22         5.12         1.52
1907.5493          0.00      1.93e-09      4.20e-06     46709.5      9.37e-22         5.13         1.52
1907.6057          0.00      1.93e-09      4.20e-06     46701.6      9.38e-22         5.13         1.52
1907.6620          0.00      1.93e-09      4.20e-06     46693.6      9.38e-22         5.13         1.52
1907.7183          0.00      1.93e-09      4.20e-06     46685.6      9.38e-22         5.13         1.52
1907.7747          0.00      1.93e-09      4.20e-06     46677.7      9.38e-22         5.13         1.52
1907.8311          0.00      1.93e-09      4.20e-06     46669.7      9.38e-22         5.13         1.53
1907.8873          0.00      1.93e-09      4.20e-06     46661.7      9.38e-22         5.13         1.53
1907.9436          0.00      1.93e-09      4.20e-06     46653.8      9.38e-22         5.13         1.53
1908.0000          0.00      1.93e-09      4.20e-06     46645.8      9.38e-22         5.13         1.53
1908.0564          0.00      1.93e-09      4.20e-06     46637.8      9.39e-22         5.13         1.53
1908.1127          0.00      1.93e-09      4.20e-06     46629.8      9.39e-22         5.14         1.53
1908.1689          0.00      1.93e-09      4.20e-06     46621.9      9.39e-22         5.14         1.53
1908.2253          0.00      1.93e-09      4.20e-06     46613.9      9.39e-22         5.14         1.53
1908.2817          0.00      1.93e-09      4.20e-06     46605.9      9.39e-22         5.14         1.53
1908.3380          0.00      1.93e-09      4.20e-06     46598.0      9.39e-22         5.14         1.53
1908.3943          0.00      1.93e-09      4.20e-06     46590.0      9.39e-22         5.14         1.53
1908.4507          0.00      1.93e-09      4.20e-06     46582.0      9.40e-22         5.14         1.53
1908.5071          0.00      1.93e-09      4.20e-06     46574.0      9.40e-22         5.14         1.53
1908.5634          0.00      1.93e-09      4.20e-06     46566.1      9.40e-22         5.14         1.53
1908.6196          0.00      1.93e-09      4.20e-06     46558.1      9.40e-22         5.14         1.53
1908.6760          0.00      1.93e-09      4.20e-06     46550.1      9.40e-22         5.15         1.53
1908.7324          0.00      1.93e-09      4.20e-06     46542.2      9.40e-22         5.15         1.53
1908.7888          0.00      1.93e-09      4.20e-06     46534.2      9.40e-22         5.15         1.54
1908.8451          0.00      1.93e-09      4.20e-06     46526.2      9.40e-22         5.15         1.54
1908.9014          0.00      1.93e-09      4.20e-06     46518.2      9.41e-22         5.15         1.54
1908.9578          0.00      1.93e-09      4.20e-06     46510.3      9.41e-22         5.15         1.54
1909.0142          0.00      1.93e-09      4.20e-06     46502.3      9.41e-22         5.15         1.54
1909.0704          0.00      1.93e-09      4.20e-06     46494.3      9.41e-22         5.15         1.54
1909.1267          0.00      1.93e-09      4.20e-06     46486.4      9.41e-22         5.15         1.54
1909.1831          0.00      1.93e-09      4.20e-06     46478.4      9.41e-22         5.15         1.54
1909.2395          0.00      1.93e-09      4.20e-06     46470.4      9.41e-22         5.16         1.54
1909.2958          0.00      1.93e-09      4.20e-06     46462.4      9.42e-22         5.16         1.54
1909.3521          0.00      1.93e-09      4.20e-06     46454.5      9.42e-22         5.16         1.54
1909.4084          0.00      1.93e-09      4.20e-06     46446.5      9.42e-22         5.16         1.54
1909.4648          0.00      1.93e-09      4.20e-06     46438.5      9.42e-22         5.16         1.54
1909.5211          0.00      1.93e-09      4.20e-06     46430.6      9.42e-22         5.16         1.54
1909.5774          0.00      1.93e-09      4.20e-06     46422.6      9.42e-22         5.16         1.54
1909.6338          0.00      1.93e-09      4.20e-06     46414.6      9.42e-22         5.16         1.54
1909.6902          0.00      1.93e-09      4.20e-06     46406.6      9.42e-22         5.16         1.54
1909.7465          0.00      1.93e-09      4.20e-06     46398.7      9.43e-22         5.16         1.54
1909.8027          0.00      1.93e-09      4.20e-06     46390.7      9.43e-22         5.17         1.55
1909.8591          0.00      1.93e-09      4.20e-06     46382.7      9.43e-22         5.17         1.55
1909.9155          0.00      1.93e-09      4.20e-06     46374.8      9.43e-22         5.17         1.55
1909.9718          0.00      1.93e-09      4.20e-06     46366.8      9.43e-22         5.17         1.55
1910.0281          0.00      1.93e-09      4.20e-06     46359.0      9.43e-22         5.17         1.55
1910.0845          0.00      1.93e-09      4.20e-06     46351.2      9.43e-22         5.17         1.55
1910.1409          0.00      1.93e-09      4.20e-06     46343.5      9.44e-22         5.17         1.55
1910.1973          0.00      1.93e-09      4.20e-06     46335.8      9.44e-22         5.17         1.55
1910.2535          0.00      1.93e-09      4.20e-06     46328.1      9.44e-22         5.17         1.55
1910.3098          0.00      1.93e-09      4.20e-06     46320.4      9.44e-22         5.17         1.55
1910.3662          0.00      1.93e-09      4.20e-06     46312.7      9.44e-22         5.17         1.55
1910.4226          0.00      1.93e-09      4.20e-06     46304.9      9.44e-22         5.18         1.55
1910.4789          0.00      1.93e-09      4.20e-06     46297.2      9.44e-22         5.18         1.55
1910.5352          0.00      1.93e-09      4.20e-06     46289.5      9.44e-22         5.18         1.55
1910.5916          0.00      1.93e-09      4.20e-06     46281.8      9.45e-22         5.18         1.55
1910.6479          0.00      1.93e-09      4.20e-06     46274.1      9.45e-22         5.18         1.55
1910.7042          0.00      1.93e-09      4.20e-06     46266.4      9.45e-22         5.18         1.55
1910.7605          0.00      1.93e-09      4.20e-06     46258.7      9.45e-22         5.18         1.55
1910.8169          0.00      1.93e-09      4.20e-06     46251.0      9.45e-22         5.18         1.56
1910.8733          0.00      1.93e-09      4.20e-06     46243.2      9.45e-22         5.18         1.56
1910.9296          0.00      1.93e-09      4.20e-06     46235.5      9.45e-22         5.18         1.56
1910.9858          0.00      1.93e-09      4.20e-06     46227.8      9.45e-22         5.19         1.56
1911.0422          0.00      1.93e-09      4.20e-06     46220.1      9.46e-22         5.19         1.56
1911.0986          0.00      1.93e-09      4.20e-06     46212.4      9.46e-22         5.19         1.56
1911.1549          0.00      1.93e-09      4.20e-06     46204.7      9.46e-22         5.19         1.56
1911.2112          0.00      1.93e-09      4.20e-06     46197.0      9.46e-22         5.19         1.56
1911.2676          0.00      1.93e-09      4.20e-06     46189.3      9.46e-22         5.19         1.56
1911.3240          0.00      1.93e-09      4.20e-06     46181.5      9.46e-22         5.19         1.56
1911.3802          0.00      1.93e-09      4.20e-06     46173.8      9.46e-22         5.19         1.56
1911.4365          0.00      1.93e-09      4.20e-06     46166.1      9.47e-22         5.19         1.56
1911.4929          0.00      1.93e-09      4.20e-06     46158.4      9.47e-22         5.19         1.56
1911.5493          0.00      1.93e-09      4.20e-06     46150.7      9.47e-22         5.20         1.56
1911.6057          0.00      1.93e-09      4.20e-06     46143.0      9.47e-22         5.20         1.56
1911.6620          0.00      1.93e-09      4.20e-06     46135.3      9.47e-22         5.20         1.56
1911.7183          0.00      1.93e-09      4.20e-06     46127.6      9.47e-22         5.20         1.56
1911.7747          0.00      1.93e-09      4.20e-06     46119.9      9.47e-22         5.20         1.56
1911.8311          0.00      1.93e-09      4.20e-06     46112.1      9.47e-22         5.20         1.57
1911.8873          0.00      1.93e-09      4.20e-06     46104.4      9.48e-22         5.20         1.57
1911.9436          0.00      1.93e-09      4.20e-06     46096.7      9.48e-22         5.20         1.57
1912.0000          0.00      1.93e-09      4.20e-06     46089.0      9.48e-22         5.20         1.57
1912.0564          0.00      1.93e-09      4.20e-06     46081.3      9.48e-22         5.20         1.57
1912.1127          0.00      1.93e-09      4.20e-06     46073.6      9.48e-22         5.21         1.57
1912.1689          0.00      1.93e-09      4.20e-06     46065.9      9.48e-22         5.21         1.57
1912.2253          0.00      1.93e-09      4.20e-06     46058.2      9.48e-22         5.21         1.57
1912.2817          0.00      1.93e-09      4.20e-06     46050.4      9.48e-22         5.21         1.57
1912.3380          0.00      1.93e-09      4.20e-06     46042.7      9.49e-22         5.21         1.57
1912.3943          0.00      1.93e-09      4.20e-06     46035.0      9.49e-22         5.21         1.57
1912.4507          0.00      1.93e-09      4.20e-06     46027.3      9.49e-22         5.21         1.57
1912.5071          0.00      1.93e-09      4.20e-06     46019.6      9.49e-22         5.21         1.57
1912.5634          0.00      1.93e-09      4.20e-06     46011.9      9.49e-22         5.21         1.57
1912.6196          0.00      1.93e-09      4.20e-06     46004.2      9.49e-22         5.21         1.57
1912.6760          0.00      1.93e-09      4.20e-06     45996.5      9.49e-22         5.21         1.57
1912.7324          0.00      1.93e-09      4.20e-06     45988.7      9.50e-22         5.22         1.57
1912.7887          0.00      1.93e-09      4.20e-06     45981.0      9.50e-22         5.22         1.58
1912.8451          0.00      1.93e-09      4.20e-06     45973.3      9.50e-22         5.22         1.58
1912.9014          0.00      1.93e-09      4.20e-06     45965.6      9.50e-22         5.22         1.58
1912.9578          0.00      1.93e-09      4.20e-06     45957.9      9.50e-22         5.22         1.58
1913.0142          0.00      1.93e-09      4.20e-06     45950.2      9.50e-22         5.22         1.58
1913.0704          0.00      1.93e-09      4.20e-06     45942.5      9.50e-22         5.22         1.58
1913.1267          0.00      1.93e-09      4.20e-06     45934.8      9.50e-22         5.22         1.58
1913.1831          0.00      1.93e-09      4.20e-06     45927.0      9.51e-22         5.22         1.58
1913.2395          0.00      1.93e-09      4.20e-06     45919.3      9.51e-22         5.22         1.58
1913.2958          0.00      1.93e-09      4.20e-06     45911.6      9.51e-22         5.23         1.58
1913.3521          0.00      1.93e-09      4.20e-06     45903.9      9.51e-22         5.23         1.58
1913.4084          0.00      1.93e-09      4.20e-06     45896.2      9.51e-22         5.23         1.58
1913.4648          0.00      1.93e-09      4.20e-06     45888.5      9.51e-22         5.23         1.58
1913.5211          0.00      1.93e-09      4.20e-06     45880.8      9.51e-22         5.23         1.58
1913.5774          0.00      1.93e-09      4.20e-06     45873.1      9.52e-22         5.23         1.58
1913.6338          0.00      1.93e-09      4.20e-06     45865.3      9.52e-22         5.23         1.58
1913.6902          0.00      1.93e-09      4.20e-06     45857.6      9.52e-22         5.23         1.58
1913.7465          0.00      1.93e-09      4.20e-06     45849.9      9.52e-22         5.23         1.58
1913.8027          0.00      1.93e-09      4.20e-06     45842.2      9.52e-22         5.23         1.59
1913.8591          0.00      1.93e-09      4.20e-06     45834.5      9.52e-22         5.24         1.59
1913.9155          0.00      1.93e-09      4.20e-06     45826.8      9.52e-22         5.24         1.59
1913.9718          0.00      1.93e-09      4.20e-06     45819.1      9.52e-22         5.24         1.59
1914.0281          0.00      1.92e-09      4.20e-06     45811.4      9.53e-22         5.24         1.59
1914.0845          0.00      1.92e-09      4.20e-06     45803.6      9.53e-22         5.24         1.59
1914.1409          0.00      1.92e-09      4.20e-06     45795.9      9.53e-22         5.24         1.59
1914.1973          0.00      1.92e-09      4.20e-06     45788.2      9.53e-22         5.24         1.59
1914.2535          0.00      1.92e-09      4.20e-06     45780.5      9.53e-22         5.24         1.59
1914.3098          0.00      1.92e-09      4.20e-06     45772.8      9.53e-22         5.24         1.59
1914.3662          0.00      1.92e-09      4.20e-06     45765.1      9.53e-22         5.24         1.59
1914.4226          0.00      1.92e-09      4.20e-06     45757.3      9.54e-22         5.25         1.59
1914.4789          0.00      1.92e-09      4.20e-06     45749.6      9.54e-22         5.25         1.59
1914.5352          0.00      1.92e-09      4.20e-06     45741.9      9.54e-22         5.25         1.59
1914.5916          0.00      1.92e-09      4.20e-06     45734.2      9.54e-22         5.25         1.59
1914.6479          0.00      1.92e-09      4.20e-06     45726.5      9.54e-22         5.25         1.59
1914.7042          0.00      1.92e-09      4.20e-06     45718.8      9.54e-22         5.25         1.59
1914.7605          0.00      1.92e-09      4.20e-06     45711.1      9.54e-22         5.25         1.59
1914.8169          0.00      1.92e-09      4.20e-06     45703.4      9.54e-22         5.25         1.60
1914.8733          0.00      1.92e-09      4.20e-06     45695.6      9.55e-22         5.25         1.60
1914.9296          0.00      1.92e-09      4.20e-06     45687.9      9.55e-22         5.25         1.60
1914.9858          0.00      1.92e-09      4.20e-06     45680.2      9.55e-22         5.25         1.60
1915.0422          0.00      1.92e-09      4.20e-06     45672.5      9.55e-22         5.26         1.60
1915.0986          0.00      1.92e-09      4.20e-06     45664.8      9.55e-22         5.26         1.60
1915.1549          0.00      1.92e-09      4.20e-06     45657.1      9.55e-22         5.26         1.60
1915.2112          0.00      1.92e-09      4.20e-06     45649.4      9.55e-22         5.26         1.60
1915.2676          0.00      1.92e-09      4.20e-06     45641.7      9.55e-22         5.26         1.60
1915.3240          0.00      1.92e-09      4.20e-06     45633.9      9.56e-22         5.26         1.60
1915.3802          0.00      1.92e-09      4.20e-06     45626.2      9.56e-22         5.26         1.60
1915.4365          0.00      1.92e-09      4.20e-06     45618.5      9.56e-22         5.26         1.60
1915.4929          0.00      1.92e-09      4.20e-06     45610.8      9.56e-22         5.26         1.60
1915.5493          0.00      1.92e-09      4.20e-06     45603.1      9.56e-22         5.26         1.60
1915.6057          0.00      1.92e-09      4.20e-06     45595.4      9.56e-22         5.27         1.60
1915.6620          0.00      1.92e-09      4.20e-06     45587.7      9.56e-22         5.27         1.60
1915.7183          0.00      1.92e-09      4.20e-06     45580.0      9.57e-22         5.27         1.60
1915.7747          0.00      1.92e-09      4.20e-06     45572.3      9.57e-22         5.27         1.61
1915.8311          0.00      1.92e-09      4.20e-06     45564.5      9.57e-22         5.27         1.61
1915.8873          0.00      1.92e-09      4.20e-06     45556.8      9.57e-22         5.27         1.61
1915.9436          0.00      1.92e-09      4.20e-06     45549.1      9.57e-22         5.27         1.61
1916.0000          0.00      1.92e-09      4.20e-06     45541.4      9.57e-22         5.27         1.61
1916.0564          0.00      1.92e-09      4.20e-06     45533.7      9.57e-22         5.27         1.61
1916.1127          0.00      1.92e-09      4.20e-06     45526.0      9.58e-22         5.27         1.61
1916.1689          0.00      1.92e-09      4.20e-06     45518.3      9.58e-22         5.28         1.61
1916.2253          0.00      1.92e-09      4.20e-06     45510.6      9.58e-22         5.28         1.61
1916.2817          0.00      1.92e-09      4.20e-06     45502.8      9.58e-22         5.28         1.61
1916.3380          0.00      1.92e-09      4.20e-06     45495.1      9.58e-22         5.28         1.61
1916.3943          0.00      1.92e-09      4.20e-06     45487.4      9.58e-22         5.28         1.61
1916.4507          0.00      1.92e-09      4.20e-06     45479.7      9.58e-22         5.28         1.61
1916.5071          0.00      1.92e-09      4.20e-06     45472.0      9.58e-22         5.28         1.61
1916.5634          0.00      1.92e-09      4.20e-06     45464.3      9.59e-22         5.28         1.61
1916.6196          0.00      1.92e-09      4.20e-06     45456.6      9.59e-22         5.28         1.61
1916.6760          0.00      1.92e-09      4.20e-06     45448.9      9.59e-22         5.28         1.61
1916.7324          0.00      1.92e-09      4.20e-06     45441.1      9.59e-22         5.29         1.61
1916.7887          0.00      1.92e-09      4.20e-06     45433.4      9.59e-22         5.29         1.62
1916.8451          0.00      1.92e-09      4.20e-06     45425.7      9.59e-22         5.29         1.62
1916.9014          0.00      1.92e-09      4.20e-06     45418.0      9.59e-22         5.29         1.62
1916.9578          0.00      1.92e-09      4.20e-06     45410.3      9.60e-22         5.29         1.62
1917.0142          0.00      1.92e-09      4.20e-06     45402.6      9.60e-22         5.29         1.62
1917.0704          0.00      1.92e-09      4.20e-06     45394.9      9.60e-22         5.29         1.62
1917.1267          0.00      1.91e-09      4.20e-06     45387.2      9.60e-22         5.29         1.62
1917.1831          0.00      1.91e-09      4.20e-06     45379.4      9.60e-22         5.29         1.62
1917.2395          0.00      1.91e-09      4.20e-06     45371.7      9.60e-22         5.29         1.62
1917.2958          0.00      1.91e-09      4.20e-06     45364.0      9.60e-22         5.29         1.62
1917.3521          0.00      1.91e-09      4.20e-06     45356.3      9.60e-22         5.30         1.62
1917.4084          0.00      1.91e-09      4.20e-06     45348.6      9.61e-22         5.30         1.62
1917.4648          0.00      1.91e-09      4.20e-06     45340.9      9.61e-22         5.30         1.62
1917.5211          0.00      1.91e-09      4.20e-06     45333.2      9.61e-22         5.30         1.62
1917.5774          0.00      1.91e-09      4.20e-06     45325.5      9.61e-22         5.30         1.62
1917.6338          0.00      1.91e-09      4.20e-06     45317.7      9.61e-22         5.30         1.62
1917.6902          0.00      1.91e-09      4.20e-06     45310.0      9.61e-22         5.30         1.62
1917.7465          0.00      1.91e-09      4.20e-06     45302.3      9.61e-22         5.30         1.62
1917.8027          0.00      1.91e-09      4.20e-06     45294.6      9.62e-22         5.30         1.63
1917.8591          0.00      1.91e-09      4.20e-06     45286.9      9.62e-22         5.30         1.63
1917.9155          0.00      1.91e-09      4.20e-06     45279.2      9.62e-22         5.31         1.63
1917.9718          0.00      1.91e-09      4.20e-06     45271.5      9.62e-22         5.31         1.63
1918.0281          0.00      1.91e-09      4.20e-06     45263.8      9.62e-22         5.31         1.63
1918.0845          0.00      1.91e-09      4.20e-06     45256.0      9.62e-22         5.31         1.63
1918.1409          0.00      1.91e-09      4.20e-06     45248.3      9.62e-22         5.31         1.63
1918.1973          0.00      1.91e-09      4.20e-06     45240.6      9.62e-22         5.31         1.63
1918.2535          0.00      1.91e-09      4.20e-06     45232.9      9.63e-22         5.31         1.63
1918.3098          0.00      1.91e-09      4.20e-06     45225.2      9.63e-22         5.31         1.63
1918.3662          0.00      1.91e-09      4.20e-06     45217.5      9.63e-22         5.31         1.63
1918.4226          0.00      1.91e-09      4.20e-06     45209.7      9.63e-22         5.31         1.63
1918.4789          0.00      1.91e-09      4.20e-06     45202.0      9.63e-22         5.32         1.63
1918.5352          0.00      1.91e-09      4.20e-06     45194.3      9.63e-22         5.32         1.63
1918.5916          0.00      1.91e-09      4.20e-06     45186.6      9.63e-22         5.32         1.63
1918.6479          0.00      1.91e-09      4.20e-06     45178.9      9.64e-22         5.32         1.63
1918.7042          0.00      1.91e-09      4.20e-06     45171.2      9.64e-22         5.32         1.63
1918.7605          0.00      1.91e-09      4.20e-06     45163.5      9.64e-22         5.32         1.63
1918.8169          0.00      1.90e-09      4.20e-06     45155.8      9.64e-22         5.32         1.64
1918.8733          0.00      1.90e-09      4.20e-06     45148.0      9.64e-22         5.32         1.64
1918.9296          0.00      1.90e-09      4.20e-06     45140.3      9.64e-22         5.32         1.64
1918.9858          0.00      1.90e-09      4.20e-06     45132.6      9.64e-22         5.32         1.64
1919.0422          0.00      1.90e-09      4.20e-06     45124.9      9.65e-22         5.33         1.64
1919.0986          0.00      1.90e-09      4.20e-06     45117.2      9.65e-22         5.33         1.64
1919.1549          0.00      1.90e-09      4.20e-06     45109.5      9.65e-22         5.33         1.64
1919.2112          0.00      1.90e-09      4.20e-06     45101.8      9.65e-22         5.33         1.64
1919.2676          0.00      1.90e-09      4.20e-06     45094.1      9.65e-22         5.33         1.64
1919.3240          0.00      1.90e-09      4.20e-06     45086.3      9.65e-22         5.33         1.64
1919.3802          0.00      1.90e-09      4.20e-06     45078.6      9.65e-22         5.33         1.64
1919.4365          0.00      1.90e-09      4.20e-06     45070.9      9.65e-22         5.33         1.64
1919.4929          0.00      1.90e-09      4.20e-06     45063.2      9.66e-22         5.33         1.64
1919.5493          0.00      1.90e-09      4.20e-06     45055.5      9.66e-22         5.33         1.64
1919.6057          0.00      1.90e-09      4.20e-06     45047.8      9.66e-22         5.33         1.64
1919.6620          0.00      1.90e-09      4.20e-06     45040.1      9.66e-22         5.34         1.64
1919.7183          0.00      1.90e-09      4.20e-06     45032.4      9.66e-22         5.34         1.64
1919.7747          0.00      1.90e-09      4.20e-06     45024.7      9.66e-22         5.34         1.65
1919.8311          0.00      1.90e-09      4.20e-06     45016.9      9.66e-22         5.34         1.65
1919.8873          0.00      1.90e-09      4.20e-06     45009.2      9.67e-22         5.34         1.65
1919.9436          0.00      1.90e-09      4.20e-06     45001.5      9.67e-22         5.34         1.65
1920.0000          0.00      1.90e-09      4.20e-06     44993.8      9.67e-22         5.34         1.65
1920.0564          0.00      1.90e-09      4.20e-06     44986.3      9.67e-22         5.34         1.65
1920.1127          0.00      1.90e-09      4.20e-06     44978.8      9.67e-22         5.34         1.65
1920.1689          0.00      1.90e-09      4.20e-06     44971.3      9.67e-22         5.34         1.65
1920.2253          0.00      1.90e-09      4.20e-06     44963.8      9.67e-22         5.35         1.65
1920.2817          0.00      1.89e-09      4.20e-06     44956.3      9.68e-22         5.35         1.65
1920.3380          0.00      1.89e-09      4.20e-06     44948.8      9.68e-22         5.35         1.65
1920.3943          0.00      1.89e-09      4.20e-06     44941.3      9.68e-22         5.35         1.65
1920.4507          0.00      1.89e-09      4.20e-06     44933.8      9.68e-22         5.35         1.65
1920.5071          0.00      1.89e-09      4.20e-06     44926.3      9.68e-22         5.35         1.65
1920.5634          0.00      1.89e-09      4.20e-06     44918.8      9.68e-22         5.35         1.65
1920.6196          0.00      1.89e-09      4.20e-06     44911.3      9.68e-22         5.35         1.65
1920.6760          0.00      1.89e-09      4.20e-06     44903.8      9.68e-22         5.35         1.65
1920.7324          0.00      1.89e-09      4.20e-06     44896.3      9.69e-22         5.35         1.65
1920.7887          0.00      1.89e-09      4.20e-06     44888.8      9.69e-22         5.36         1.66
1920.8451          0.00      1.89e-09      4.20e-06     44881.3      9.69e-22         5.36         1.66
1920.9014          0.00      1.89e-09      4.20e-06     44873.8      9.69e-22         5.36         1.66
1920.9578          0.00      1.89e-09      4.20e-06     44866.3      9.69e-22         5.36         1.66
1921.0142          0.00      1.89e-09      4.20e-06     44858.7      9.69e-22         5.36         1.66
1921.0704          0.00      1.89e-09      4.20e-06     44851.3      9.69e-22         5.36         1.66
1921.1267          0.00      1.89e-09      4.20e-06     44843.8      9.70e-22         5.36         1.66
1921.1831          0.00      1.89e-09      4.20e-06     44836.2      9.70e-22         5.36         1.66
1921.2395          0.00      1.89e-09      4.20e-06     44828.7      9.70e-22         5.36         1.66
1921.2958          0.00      1.89e-09      4.20e-06     44821.2      9.70e-22         5.36         1.66
1921.3521          0.00      1.89e-09      4.20e-06     44813.7      9.70e-22         5.37         1.66
1921.4084          0.00      1.89e-09      4.20e-06     44806.2      9.70e-22         5.37         1.66
1921.4648          0.00      1.89e-09      4.20e-06     44798.7      9.70e-22         5.37         1.66
1921.5211          0.00      1.89e-09      4.20e-06     44791.2      9.70e-22         5.37         1.66
1921.5774          0.00      1.89e-09      4.20e-06     44783.7      9.71e-22         5.37         1.66
1921.6338          0.00      1.88e-09      4.20e-06     44776.2      9.71e-22         5.37         1.66
1921.6902          0.00      1.88e-09      4.20e-06     44768.7      9.71e-22         5.37         1.66
1921.7465          0.00      1.88e-09      4.20e-06     44761.2      9.71e-22         5.37         1.66
1921.8027          0.00      1.88e-09      4.20e-06     44753.7      9.71e-22         5.37         1.67
